fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,recovery_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
h,8,no,yes,2020-02-07-2020-02-21,0.557712446,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99359506,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.99411905,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.845541616,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.28986576,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.90946925,News and Politics,7,0,44,9,0,8,1,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.3225153,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9917305,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.339465948,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.30551958,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.52861816,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.50782686,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.6695665,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.95989394,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.9851554,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.645364627,News and Politics,106,1,104,115,1,8,106,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.007403831,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9858408,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9937767,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.99321586,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3225153,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9833028,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.99502313,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.98270124,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9945497,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.1212438,News and Politics,3439,150,93,3554,152,103,3299,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.7291713,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9380303,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9931994,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.43225598,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.95775604,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.2207222,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.3225153,News and Politics,36093,1439,117,39647,3167,275,36205,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.006232851,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9950677,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99516016,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.993194,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.86878544,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.83830065,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.12223673,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3506846,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.3225153,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.8809869,News and Politics,75598,8902,209,115245,14848,477,99920,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.6932708,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.97865194,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99496514,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9950328,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.38278645,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.97898716,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.80208987,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.94493294,News and Politics,68916,12574,5,184161,27824,975,155362,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9772136,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.775042276,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9440088,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.2918475,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.97316676,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.941264451,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.39650497,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.004283195,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.987817526,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.060293918,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.880322278,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.790665001,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99403656,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.8621738,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.981957167,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.500593547,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.540029015,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9867553,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.795932916,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.995357484,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.523355767,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.116829567,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9950599,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.479356647,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,How-to and Style,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
